IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2017,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,4890,,,,,,4890,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,287.6,,,,,,287.6,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,4688,,,,,,4688.3,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,4976,,,,,,4976,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,300.5,,,,,,300.5,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,5074,,,,,,5074.2,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,5375,,,,,,5375,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,316.8,,,,,,316.8,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,5980,,,,,,5979.6,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,6296,,,,,,6296,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,329.6,,,,,,329.6,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2013,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,6639,,,,,,6638.7,,,EN,2023-11-19T21:00:00.000Z
