IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2025,true,,,,,,,,,,,,,88,,,,,,88,,,EN,2026-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2024,false,,,,,,,,,,,,,91,,,,,,91,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2023,false,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2022,false,,,,,,,,,,,,,94,,,,,,94,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,false,,,,,,,,,,,,,95,,,,,,95,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2020,false,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,false,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,,,,,,,,,,,,,91,,,,,,91,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2017,false,,,,,,,,,,,,,81,,,,,,81,,,EN,2025-07-13T21:00:00.000Z
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,false,,,,,,,,,,,,,88,,,,,,88,,,EN,2025-07-13T21:00:00.000Z
