IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2015,false,,,,,,,,,,,,,96,,,,,,96,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2014,false,,,,,,,,,,,,,95,,,,,,95,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2013,false,,,,,,,,,,,,,94,,,,,,94,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2012,false,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,,,,,,,,,,,,,87,,,,,,87,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2010,false,,,,,,,,,,,,,86,,,,,,86,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,,,,,,,,,,,,,88,,,,,,88,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,,,,,,,,,,,,,90,,,,,,90,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2007,false,,,,,,,,,,,,,80,,,,,,80,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2006,false,,,,,,,,,,,,,77,,,,,,77,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2005,false,,,,,,,,,,,,,69,,,,,,69,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2004,false,,,,,,,,,,,,,73,,,,,,73,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2003,false,,,,,,,,,,,,,72,,,,,,72,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2002,false,,,,,,,,,,,,,78,,,,,,78,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2001,false,,,,,,,,,,,,,77,,,,,,77,,,EN,2025-07-13T21:00:00.000Z
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%) (WUENIC),numeric,AFR,Africa,Country,KEN,Kenya,Year,2000,false,,,,,,,,,,,,,78,,,,,,78,,,EN,2025-07-13T21:00:00.000Z
